id,class,artists,name,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,time_signature
4dTVgHZFPlaq9nPbLVVLSG,non-hit,Tegan And Sara,Closer,0.00174,0.588,209280,0.751,6.57e-05,0.353,-7.588,0.0328,136.979,0.52,1,0,4
56z8UyE4foPVnSrER7lVR5,non-hit,Travie McCoy Featuring Jason Mraz,Rough Water,0.167,0.516,219659,0.909,0.0,0.552,-3.988,0.22,169.972,0.472,0,1,4
7qgsIONiXn49hfU4OfgBSJ,non-hit,Brantley Gilbert,17 Again,0.011,0.43,239773,0.871,8.71e-06,0.374,-4.89,0.035,173.928,0.7,1,1,4
2ZiJidFdQ30nVJEP4u44l3,non-hit,I Prevail,Blank Space,0.00302,0.437,240928,0.863,0.0,0.144,-5.28,0.0941,194.073,0.233,0,11,4
3EofjRgUI1WrzqqtLb8NoF,non-hit,Jason Derulo,Cheyenne,0.0126,0.554,215107,0.768,7.13e-06,0.122,-5.812,0.127,99.679,0.324,0,6,4
46MFlm7p0Vqd0eXmLtDlN4,non-hit,The Game Featuring Drake,100,0.0136,0.801,334360,0.521,0.0,0.179,-9.871,0.28,108.025,0.412,0,4,4
5yZvaUVyuXfSVUaMumFi6l,non-hit,Naughty Boy Featuring Beyonce & Arrow Benjamin,Runnin' (Lose It All),0.0103,0.319,213019,0.846,4.11e-05,0.475,-6.109,0.0796,139.163,0.0784,1,6,4
0B3LaidsxjnBTUlKgKQQe5,non-hit,Jacob Sartorius,Sweatshirt,0.321,0.667,171250,0.492,0.0,0.0744,-8.612,0.03,95.976,0.796,1,8,4
3esPcn43N0CytAtcY9V30C,non-hit,Jason Aldean,A Little More Summertime,0.0386,0.482,219547,0.823,3.69e-05,0.0948,-4.446,0.0661,167.665,0.451,1,9,4
5XQMr19TL7Mfksq9zihbOu,non-hit,Chris Brown,Questions,0.00543,0.614,129478,0.598,0.0,0.1,-6.335,0.0561,105.803,0.565,0,10,4
794QVQtFNy7hvtjQP1keQd,non-hit,G-Eazy Featuring Yo Gotti & YBN Nahmir,1942,0.0152,0.817,213080,0.646,0.0,0.125,-5.12,0.249,162.898,0.835,0,4,4
0oagwWkGlBoACUuKvTmqZV,non-hit,P!nk,A Million Dreams,0.272,0.312,273640,0.499,0.0,0.0901,-6.282,0.0397,148.173,0.191,1,7,4
3jRBwf09lbRAp2DSPlRx8p,non-hit,Lauren Daigle,The Christmas Song,0.934,0.402,270935,0.239,0.00242,0.161,-14.507,0.0329,106.518,0.197,1,3,4
2h8iXIwEdEnQywhFC4q5e5,non-hit,Carolina Liar,Show Me What I'm Looking For,0.0133,0.449,240467,0.864,1.31e-06,0.0984,-1.159,0.0378,105.121,0.355,0,9,4
7bW6MqAdTclmHVHAOkIyPS,non-hit,Lily Allen,The Fear,0.419,0.661,207120,0.847,8.82e-05,0.107,-6.948,0.0404,134.002,0.522,1,10,4
3lZ2BjqnF3MhSIqRnEnahr,non-hit,Reba,Strange,0.237,0.457,180147,0.754,0.0,0.159,-4.022,0.0494,173.978,0.391,1,11,4
2CIsr5cqDJeWffps0vtNeq,non-hit,Creed,Rain,0.00209,0.538,208240,0.925,0.0,0.258,-3.178,0.0392,98.016,0.443,1,11,4
6x4m0Q6kqRnhslFRoGO3mA,non-hit,Lil Wayne Featuring Shanell AKA SNL,American Star,0.0184,0.539,216827,0.747,0.0,0.0291,-5.064,0.0409,76.976,0.522,1,7,4
4h902geDlD4zfZzN9Nzaq7,non-hit,Tim McGraw,Still,0.261,0.413,224147,0.612,0.000875,0.132,-6.625,0.0276,173.412,0.23,1,1,4
2kIq7Oq6YNfdUuTrmPC4w1,non-hit,Hannah Montana,Ordinary Girl,0.0265,0.405,177507,0.847,0.0,0.222,-3.705,0.22,182.201,0.398,1,7,4
3O5zp6tOdGFWi0NdzC0frI,non-hit,Justin Bieber,Pray,0.124,0.57,212320,0.797,1.13e-06,0.105,-7.674,0.0599,163.969,0.664,1,11,4
2toY6JyyfKy9TwNk3Ou2XG,non-hit,matchbox twenty,She's So Mean,0.0136,0.672,232320,0.875,0.0,0.279,-3.728,0.0378,118.014,0.676,1,0,4
5qkWTBmDmZjogwIvbKtJQv,non-hit,2 Chainz Featuring Kanye West,Birthday Song,0.0591,0.753,306600,0.59,0.0,0.15,-2.623,0.0485,140.002,0.161,1,1,4
0dAb8TY433dl3ZfXYCLE19,non-hit,Taylor Swift,Stay Stay Stay,0.00196,0.602,193293,0.735,4.77e-05,0.105,-5.778,0.0337,96.969,0.472,1,5,4
0yOqU2Ix7ficDZCT4z8vVk,non-hit,Danielle Bradbery,Please Remember Me,0.00837,0.502,218293,0.554,0.00652,0.101,-5.941,0.0261,76.048,0.312,1,8,4
42GcjriRK6srwHkfbkBqVl,non-hit,Kanye West,Blood On The Leaves,0.396,0.454,359800,0.69,0.0,0.101,-4.108,0.157,171.989,0.37,0,2,4
0XvFzG191fIJee4fI2aDNo,non-hit,JAY-Z,Picasso Baby,0.0171,0.525,245787,0.74,6.52e-05,0.249,-5.383,0.295,85.8,0.662,1,1,4
471JGLzHPrgM4lS9mNOEIt,non-hit,Avril Lavigne,Rock N Roll,0.00963,0.465,206680,0.956,0.000101,0.335,-3.34,0.128,184.126,0.665,0,0,4
5ETe7SElBIgm2NAZY3SpX4,non-hit,Jake Owen,Days Of Gold,0.0446,0.476,201373,0.991,0.00574,0.128,-3.458,0.052,111.03,0.453,1,10,4
7t2bFihaDvhIrd2gn2CWJO,non-hit,Ty Dolla $ign Featuring Wiz Khalifa & DJ Mustard,Or Nah,0.22,0.805,242983,0.33,0.0,0.105,-8.712,0.1,121.97,0.211,0,1,4
2GxGYGrixbXPFojONbzdo9,non-hit,Train,Angel In Blue Jeans,0.0151,0.61,205973,0.817,9.09e-06,0.0998,-4.775,0.0331,115.036,0.688,1,0,4
7gDwRzJhLs0fFHaGtMDJVM,non-hit,Action Bronson Featuring Chance The Rapper,Baby Blue,0.247,0.828,280160,0.487,1.86e-05,0.136,-6.142,0.0343,85.027,0.761,0,6,4
0bHA8LApeZHv7ZlhVUWg8X,non-hit,Rihanna,American Oxygen,0.0497,0.391,320161,0.745,0.0,0.329,-6.296,0.0884,78.205,0.483,1,2,4
19W5OTEcQI3ZoRW1HERMyy,non-hit,twenty one pilots,Cancer,0.281,0.652,236827,0.295,1.03e-05,0.0809,-11.045,0.0477,75.065,0.196,1,2,4
2TyCAfhwu5tRqFW8VnGMIL,non-hit,Solange Featuring Sampha,Don't Touch My Hair,0.409,0.823,257547,0.411,0.00135,0.649,-7.061,0.0557,90.997,0.397,1,0,4
77hjM9bMmgfTGJXv14UFmi,non-hit,Train,Play That Song,0.0231,0.392,243253,0.825,2.25e-06,0.0972,-2.068,0.0535,98.959,0.482,0,0,4
5qi7piHIt9zwTYYBnIvfNZ,non-hit,DJ Luke Nasty,OTW,0.0143,0.743,219512,0.651,0.0,0.079,-5.974,0.0646,82.022,0.467,1,6,4
4XaW4jIud5YxwV4QRJOb40,non-hit,Future,Super Trapper,0.423,0.816,230129,0.414,0.0,0.125,-7.953,0.119,150.008,0.197,1,1,4
5GG3knKdxKWrNboRijxeKF,non-hit,Bryson Tiller,Run Me Dry,0.393,0.646,169267,0.756,3.23e-05,0.202,-9.017,0.487,193.881,0.596,0,9,4
2H3wWrnO758y0fPH7Ilerg,non-hit,XXXTentacion,Depression & Obsession,0.585,0.769,144733,0.156,0.015,0.102,-10.7,0.035,105.95,0.527,0,11,4
7zOoHxDt1duHL8czY7o7ab,non-hit,Maren Morris Featuring Vince Gill,Dear Hate,0.804,0.526,220387,0.412,0.0,0.117,-9.292,0.0385,79.732,0.289,1,9,4
5qN4HFkapdAOV94XPryVof,non-hit,Kendrick Lamar,Black Panther,0.625,0.618,130613,0.582,3.84e-06,0.265,-9.454,0.297,90.035,0.48,1,1,4
34I0nBvoE0ZXmqbKiJ5BWS,non-hit,Joyner Lucas & Chris Brown,Stranger Things,0.443,0.867,219733,0.663,0.0,0.117,-5.838,0.178,121.978,0.481,0,10,4
01z2fBGB8Hl3Jd3zXe4IXR,non-hit,Mac Miller,Come Back To Earth,0.89,0.272,161840,0.238,0.00925,0.275,-12.148,0.0349,83.507,0.119,0,2,4
3pJkBPHadRAxBBo484RipI,non-hit,Thomas Rhett,Sixteen,0.0135,0.705,178333,0.531,2.11e-06,0.165,-7.031,0.0281,107.013,0.425,1,1,4
0pRfOWb0VgT5o8bws4iHvf,non-hit,Thriving Ivory,Angels On The Moon,0.267,0.441,252800,0.8,0.0,0.101,-3.268,0.0365,151.011,0.204,1,10,4
597i9UhHbW8hHgBUp8Tm54,non-hit,Silversun Pickups,Panic Switch,0.000202,0.163,343907,0.885,0.0121,0.228,-4.623,0.0725,198.556,0.549,0,5,3
3Pzh926pXggbMe2ZpXyMV7,non-hit,Cage The Elephant,Ain't No Rest For The Wicked,0.0438,0.634,175493,0.849,0.0,0.363,-7.075,0.105,156.004,0.919,1,0,4
2tYzBN5rGuA6qVwxDKk1Ip,non-hit,"Jamie Foxx Featuring Drake, Kanye West + The-Dream",Digital Girl,0.018,0.533,278787,0.674,0.0,0.0906,-5.862,0.358,213.737,0.602,1,1,4
0d0tJF80562KcMndcBcSfM,non-hit,Carrie Underwood,Temporary Home,0.731,0.416,268560,0.354,1e-06,0.0925,-6.357,0.0263,80.767,0.181,1,0,4
0aPZbnkMoWJaJ5CNVLCj8S,non-hit,Justin Bieber,That Should Be Me,0.201,0.545,232720,0.602,0.0,0.151,-5.71,0.0341,139.89,0.227,1,8,4
0dyWQoMOU9oERL6c9vxtRp,non-hit,Eminem,25 To Life,0.239,0.701,241587,0.931,0.0,0.194,-0.945,0.243,79.996,0.362,0,8,4
5QemHQxj7PRkrw8lJl2W7C,non-hit,Kid Cudi Featuring Cee-Lo,Scott Mescudi Vs. The World,0.28,0.78,235293,0.72,0.597,0.132,-5.914,0.0278,108.686,0.583,0,11,4
22L7bfCiAkJo5xGSQgmiIO,hit,Kanye West,All Of The Lights,0.0796,0.541,299613,0.803,1.71e-05,0.176,-3.284,0.0738,142.135,0.221,1,1,4
1j6OxgH4ZLKY2bIJ9k0RHz,non-hit,Joe Jonas,See No More,0.0175,0.515,232587,0.805,0.0,0.208,-4.918,0.0555,161.763,0.466,0,5,4
6T689Jvh5KrSXyaPtUWZtQ,non-hit,Britney Spears,Criminal,0.0485,0.696,225080,0.734,0.0,0.183,-5.294,0.0298,107.987,0.711,1,7,4
0CCznGZ23ARzsnbTu4QlzU,non-hit,Amber Carrington,Sad,0.768,0.498,189267,0.47,0.0,0.162,-4.307,0.0301,114.015,0.377,1,10,4
64Flzdebissfcq2f0QQq0t,non-hit,Josh Kaufman,Stay With Me,0.0328,0.575,180727,0.572,0.00126,0.364,-5.851,0.031,84.989,0.226,1,0,4
35x6JdLCr4VWWR5ShNoAWo,non-hit,Lil Jon Featuring Tyga,Bend Ova,0.0143,0.855,226107,0.968,0.0025,0.0988,-3.278,0.157,103.005,0.798,1,1,4
4eQznxonJdR6NEksFNHMCT,non-hit,Shawn Mendes,Something Big,0.00614,0.694,161440,0.854,0.0,0.158,-3.891,0.043,112.007,0.803,0,7,4
6fv1RHhZIxsYbfI2atszgJ,non-hit,Matt McAndrew,Take Me To Church,0.00154,0.421,212790,0.681,0.0,0.116,-5.784,0.0319,127.974,0.262,0,4,4
1owHFKK6bWtYYf5V8bD1JR,non-hit,Meghan Linsey,Change My Mind,0.505,0.31,204418,0.565,0.0,0.073,-4.409,0.0379,176.44,0.254,1,6,3
6Y0mJNAcx8CDBOhSy6icFP,non-hit,Prince Royce Featuring Jennifer Lopez & Pitbull,Back It Up,0.139,0.724,200920,0.78,0.0,0.0371,-6.772,0.0803,104.024,0.771,1,1,4
1BECwm5qkaBwlbfo4kpYx8,non-hit,Panic! At The Disco,Death Of A Bachelor,0.0137,0.462,203507,0.538,0.0,0.429,-5.527,0.059,139.256,0.405,1,0,4
66Q3fAmSX5eHamgbKa9alP,non-hit,Kanye West,Real Friends,0.262,0.441,251573,0.744,0.000382,0.138,-6.248,0.476,81.396,0.124,0,6,4
2hgzdQdnfWwtdpZbhZlV72,non-hit,Jennifer Lopez,Ain't Your Mama,0.0472,0.757,218235,0.678,9.14e-06,0.0654,-5.529,0.233,120.075,0.82,0,8,4
2yJ9GVCLMmzBBfQAnfzlwr,non-hit,ScHoolboy Q Featuring Kanye West,THat Part,0.0855,0.927,313573,0.535,0.0,0.136,-7.59,0.0911,112.96,0.336,0,6,4
3cqZH3cqvfbV8wVbvHyPbG,non-hit,21 Savage,Red Opps,0.00908,0.703,163340,0.709,0.0,0.127,-6.452,0.402,140.998,0.569,1,9,4
2flWhcGYxQHhb1EeeU2dOL,non-hit,Kenny Chesney,Bar At The End Of The World,0.00541,0.529,207307,0.8,0.0,0.104,-3.726,0.031,100.035,0.687,1,2,4
1HQtmjBwA4257dxNTvG5Rt,non-hit,Lauren Duski,The Dance,0.208,0.465,210732,0.446,0.0,0.138,-5.515,0.0278,132.022,0.193,1,2,4
6u8hSdYZxbK5EczDPRIXXf,non-hit,Wiz Khalifa Featuring Ty Dolla $ign,Something New,0.0935,0.814,200774,0.635,0.0,0.0892,-6.609,0.0809,87.581,0.784,0,7,4
2ZdCrBA52bb4pIG3tOOZiQ,non-hit,Lil Uzi Vert,Dark Queen,0.222,0.747,173419,0.606,0.0,0.281,-5.286,0.172,155.055,0.2,1,4,4
3IJ6BBFLD2I2CH3hHFQj3O,non-hit,Future,4 Da Gang,0.0751,0.705,187749,0.474,0.0,0.229,-7.534,0.355,146.244,0.179,1,2,4
7foypmc7KZyU716Yv63BPe,non-hit,Huncho Jack,Saint,0.00899,0.866,140793,0.647,0.0,0.0967,-3.675,0.0545,150.058,0.0801,1,1,4
5cepAtqnEQ6yVG6088zMMu,non-hit,Maluma X Nego do Borel,Corazon,0.328,0.722,184720,0.738,1.47e-05,0.198,-6.073,0.247,198.075,0.748,0,9,4
0NqZ65jPelNB13gzsvH2Ma,non-hit,Jacquees X Dej Loaf,At The Club,0.109,0.805,173054,0.653,0.0,0.074,-7.076,0.0829,92.017,0.417,0,7,4
0N9uZRrJQ3lO5TmInEjLxc,non-hit,Chris Lane Featuring Tori Kelly,Take Back Home Girl,0.39,0.493,212107,0.796,0.0,0.0957,-3.971,0.0691,159.988,0.644,1,11,4
0PpfPNtQOOvbMNVJijTQj0,non-hit,Pardison Fontaine Featuring Cardi B,Backin' It Up,0.0886,0.796,190466,0.68,0.0,0.268,-4.853,0.353,164.932,0.565,0,10,4
7L2njnxdaRRvDMNLuP1ZcD,non-hit,The White Tie Affair,Candle (Sick And Tired),0.00134,0.557,230707,0.874,0.0,0.127,-5.729,0.0339,139.002,0.396,1,0,3
0hkRONsyMGzkhJGc56L5v0,non-hit,Lupe Fiasco Featuring Matthew Santos,Shining Down,0.00667,0.371,274107,0.914,0.0,0.265,-3.413,0.0826,144.887,0.646,1,0,4
1r8kvW5Sax4ZsXfRkwM27z,non-hit,Michelle Branch,Sooner Or Later,0.13,0.685,187107,0.759,0.0,0.12,-3.114,0.0288,116.201,0.757,1,7,4
1YLJVmuzeM2YSUkCCaTNUB,non-hit,Florence + The Machine,Dog Days Are Over,0.0416,0.492,251840,0.81,0.00379,0.117,-5.315,0.0847,149.954,0.245,1,7,4
1YcOjtjiwwiwlrzmeueQ45,non-hit,Ke$ha,Crazy Beautiful Life,0.0158,0.804,170213,0.57,2.83e-05,0.14,-4.691,0.0343,104.999,0.803,1,8,4
5ilbsx6qkdgTZLptWIvXEV,non-hit,Victorious Cast Featuring Victoria Justice,Best Friend's Brother,0.000398,0.613,218267,0.917,9.69e-06,0.159,-4.754,0.0637,140.001,0.77,1,8,4
61s24wRVyG7NP9m7EjdDKL,non-hit,The Black Eyed Peas,Don't Stop The Party,0.0303,0.869,367413,0.794,3.81e-06,0.07,-6.191,0.0984,128.022,0.656,1,0,4
3fDsErbmOD3TuaSDuxSXav,non-hit,Miranda Lambert,Over You,0.535,0.566,253373,0.507,0.00619,0.107,-6.973,0.0279,158.119,0.141,1,6,4
6iWg88k0UH7BjBP2yWXM0i,non-hit,Thomas Rhett,Something To Do With My Hands,0.00841,0.561,199347,0.932,4.97e-05,0.0992,-4.443,0.0433,126.116,0.495,1,1,4
4G8gkOterJn0Ywt6uhqbhp,hit,Imagine Dragons,Radioactive,0.106,0.448,186813,0.784,0.000108,0.668,-3.686,0.0627,136.245,0.236,1,9,4
43hHjvaO9brl5t7ywedeyx,non-hit,Trey Songz,Dive In,0.0279,0.587,252453,0.648,0.0,0.962,-6.954,0.089,119.888,0.37,1,0,4
0phwM5a6TdLBDl0F9bk5fl,non-hit,"The Barden Bellas, The Treblemakers & The BU Harmonics",Riff Off: Mickey / Like A Virgin / Hit Me With Your Best Shot...,0.549,0.48,224267,0.506,0.0,0.0916,-5.554,0.381,177.44,0.708,1,11,4
0vRFKF7dGdL5XxZMXzpCpF,non-hit,Miley Cyrus,Someone Else,0.03,0.668,288333,0.761,0.0,0.365,-7.093,0.0912,133.985,0.34,0,9,4
1jZoQ2R3wgs1UbOhio9j8I,non-hit,The White Buffalo & The Forest Rangers,Come Join The Murder,0.67,0.529,448093,0.445,0.032,0.106,-7.156,0.0275,124.166,0.179,1,5,4
34HwOOG2tTiz6tAN9h83YT,non-hit,Cashmere Cat Featuring Ariana Grande,Adore,0.0826,0.334,216000,0.622,1.34e-05,0.106,-5.611,0.0632,139.546,0.209,0,5,4
1nHP9wEZ5Dq8XDsPB4QVbU,non-hit,Nick Fradiani,Beautiful Life,0.073,0.578,211067,0.903,0.0,0.179,-3.886,0.0533,108.798,0.416,1,6,3
2ipJSuGf1GtxSIt2KvOGxl,non-hit,Hilary Duff,Sparks,0.0416,0.847,185920,0.882,0.000201,0.103,-4.536,0.0551,122.013,0.793,0,11,4
6J7PIkhtHwmFjPLq0SyuPj,non-hit,The Weeknd Featuring Ed Sheeran,Dark Times,0.114,0.501,260640,0.403,1.1e-05,0.124,-9.607,0.0752,132.608,0.27,0,9,3
6FWrlXo99QRmPtOeUSWDjv,non-hit,Kelsea Ballerini,Dibs,0.231,0.638,183947,0.733,0.0,0.103,-4.7,0.052,87.999,0.651,1,4,4
5UPNBWFU2TEf9kauIITfBs,non-hit,Ty Dolla $ign Featuring E-40,Saved,0.265,0.77,178507,0.69,0.0,0.128,-5.565,0.136,103.035,0.732,1,1,4
4cg1yakyRSIOjxKM2I7J1q,non-hit,Young Thug,Digits,0.0325,0.769,176387,0.632,0.0,0.116,-4.228,0.0537,131.932,0.294,0,10,4
2VQc9orzwE6a5qFfy54P6e,non-hit,Chance The Rapper Featuring Ty Dolla $ign,Blessings,0.723,0.714,221940,0.343,5.48e-06,0.102,-7.641,0.38,72.348,0.372,1,10,4
3MEYFivt6bilQ9q9mFWZ4g,non-hit,Marshmello,Alone,0.0241,0.631,273803,0.953,0.0155,0.108,-3.739,0.0343,141.99,0.422,1,2,4
7Gs3otHnZDq514kFHf0nx7,non-hit,Meek Mill,Blue Notes,0.665,0.515,227809,0.431,0.0,0.147,-8.251,0.257,141.392,0.184,1,4,4
0ESJlaM8CE1jRWaNtwSNj8,non-hit,Travis Scott,Beibs In The Trap,0.24,0.743,213863,0.571,0.0,0.291,-6.054,0.145,119.054,0.495,0,7,4
6n4U3TlzUGhdSFbUUhTvLP,non-hit,Migos Featuring DJ Khaled,Culture,0.0876,0.907,276147,0.633,2.6e-06,0.106,-5.145,0.184,145.914,0.395,1,2,4
16dXg2YuFOxwDC3cTf5jde,non-hit,Kodak Black Featuring Future,Conscience,0.047,0.666,219754,0.693,0.0,0.115,-3.638,0.199,159.972,0.132,1,1,4
06gD2ZtK3Dzc1BYqWExQJJ,non-hit,Chris Stapleton,Broken Halos,0.134,0.613,180907,0.564,1.65e-06,0.0585,-7.085,0.0251,78.388,0.538,1,8,4
5kRPPEWFJIMox5qIkQkiz5,non-hit,Harry Styles,Sweet Creature,0.746,0.427,224867,0.262,0.0,0.068,-8.541,0.0276,104.085,0.228,1,7,4
0ffOWJVrYmtKcmQJbPWuhc,non-hit,Justin Bieber,Bigger,0.166,0.78,197800,0.733,0.0,0.341,-2.851,0.112,104.086,0.895,0,0,4
1pWZZfszgiDVIzbQLs50Cy,non-hit,Lady Gaga,Speechless,0.436,0.386,270827,0.697,0.0,0.337,-4.182,0.0383,145.091,0.407,1,0,4
4Xf7EL8G6FRYwvJADl0nf4,non-hit,Dev Featuring The Cataracs,Bass Down Low,0.0778,0.798,210600,0.627,0.0,0.0472,-8.086,0.0602,113.029,0.84,1,0,4
7FFl1IHSsPWsfUCladsCl9,non-hit,James Blunt,Stay The Night,0.0159,0.528,216333,0.886,0.0,0.0758,-6.249,0.0329,96.001,0.8,0,11,4
5u0YB9bpmgEPS2bPhwfRFV,non-hit,Christina Perri,Arms,0.11,0.463,261213,0.755,4.89e-06,0.103,-7.244,0.0634,145.319,0.252,1,4,4
4qEoqyPbLYnLOii6mKlIjI,non-hit,"Bridgit Mendler, Adam Hicks, Naomi Scott & Hayley Kiyoko",Determinate,0.00361,0.562,198107,0.768,0.0,0.0742,-5.006,0.0488,139.968,0.218,0,1,4
1P5RYVvxPVrzonLqAC8uxk,non-hit,Selena Gomez & The Scene,Bang Bang Bang,0.234,0.77,195160,0.766,4.13e-06,0.0921,-2.949,0.0358,114.022,0.834,1,0,4
3Ju48PMNQkAGxjJCbWcfeM,non-hit,Iyaz Featuring Travie McCoy,Pretty Girls,0.0386,0.647,223507,0.749,0.0,0.298,-5.019,0.0478,76.84,0.659,1,8,4
4bia7OWZPoswlzXCqESYrR,non-hit,Avril Lavigne,Smile,0.00237,0.634,209520,0.848,0.0,0.0681,-3.843,0.047,105.055,0.647,0,1,4
0h6sfKXFb641F2E13rY4f2,non-hit,Lil Wayne,President Carter,0.689,0.676,255373,0.618,0.00821,0.127,-7.495,0.196,79.799,0.466,0,2,4
0jr6tT2vc4cIFPHb6wufG3,non-hit,Romeo Santos Featuring Usher,Promise,0.403,0.764,252253,0.739,0.0,0.0821,-6.422,0.0574,132.995,0.77,1,1,4
0Ldlex2J63L6Dop9Pk2Rz9,non-hit,Shinedown,Bully,9.03e-05,0.519,242747,0.969,0.0,0.111,-2.34,0.0662,77.011,0.48,0,6,4
56hUUEbFVeJXCmbdPfsy1T,non-hit,Jerrod Niemann,Shinin' On Me,0.318,0.651,194573,0.773,0.0,0.27,-6.97,0.0366,83.995,0.69,1,7,4
54RCDE1TAewECyX4WDUVm1,non-hit,Scotty McCreery,See You Tonight,0.217,0.497,226320,0.816,0.0,0.171,-6.489,0.0563,169.966,0.512,1,9,4
0vvKyFjX1hzSwpNtVwnJ2H,non-hit,K. Michelle,Can't Raise A Man,0.0233,0.623,208040,0.677,0.0,0.0724,-5.215,0.0639,151.804,0.182,1,5,4
2eqDUxbd0JPEhNrJdPlHLs,non-hit,Wisin Featuring Jennifer Lopez & Ricky Martin,Adrenalina,0.0856,0.685,235547,0.944,0.0,0.0927,-2.793,0.145,124.987,0.757,1,5,4
6BstspHAG1DuMebrQJWPJY,non-hit,The Band Perry,Chainsaw,0.189,0.62,227840,0.737,0.0,0.0562,-4.296,0.0248,83.991,0.631,1,2,4
72DuDVv06ZtKDceAlq40f2,non-hit,Busta Rhymes Featuring Eminem,Calm Down,0.0287,0.513,355667,0.827,0.0,0.181,-3.958,0.309,115.029,0.378,0,1,5
3cU2wBxuV6nFiuf6PJZNlC,hit,Meghan Trainor,Dear Future Husband,0.375,0.655,184227,0.782,0.0,0.317,-4.789,0.185,79.427,0.832,1,1,4
1T7AiFL9ruKKwlONN35Vh0,non-hit,Shawn Mendes,A Little Too Much,0.473,0.553,187027,0.507,0.0,0.108,-6.24,0.0304,83.093,0.57,1,11,4
1xbtFabmTCcxN0gozYj2AZ,non-hit,Sawyer Fredericks,A Thousand Years,0.297,0.433,169837,0.406,0.0,0.0841,-6.264,0.0279,147.96,0.39,1,5,3
3kSXn1osC89W8JcPLozTzs,non-hit,Rachel Platten,Stand By You,0.146,0.506,219000,0.897,0.000451,0.0868,-4.632,0.26,188.03,0.525,1,9,4
5omYVLodGmaxnhua99xIE8,non-hit,One Direction,A.M.,0.227,0.586,209040,0.527,0.0,0.0963,-4.905,0.0309,141.839,0.506,1,3,4
422lAAWQO9TqL1LxIPdhOn,non-hit,G-Eazy,Random,0.0036,0.607,180333,0.783,0.0,0.216,-6.891,0.139,87.026,0.182,1,9,4
4yL5WpJZmoxAV4udhE55VY,non-hit,Brad Paisley,Country Nation,0.0389,0.387,225413,0.861,0.00047,0.1,-5.529,0.0413,177.94,0.482,1,4,4
3IpG4SvqxHmbZslvDSIIZP,non-hit,Ben Rector,Brand New,0.0026,0.555,243933,0.933,0.0,0.122,-5.04,0.113,144.874,0.421,1,9,4
2XMTqoHHSH0lvuXrvIEdco,non-hit,Frenship & Emily Warren,Capsize,0.0398,0.683,237707,0.708,0.155,0.686,-6.244,0.0305,92.991,0.355,0,5,4
2BOqDYLOJBiMOXShCV1neZ,non-hit,Calum Scott,Dancing On My Own,0.839,0.682,260285,0.173,3.26e-05,0.0983,-8.749,0.0314,112.663,0.236,1,1,4
7A8OfzqXBHYGk61FZTHoeo,non-hit,Lee Brice,Boy,0.644,0.498,198973,0.408,0.0,0.0993,-7.946,0.0331,78.942,0.383,1,6,4
2UwbhMie1EAYuTZ0QXeMwl,non-hit,XXXTentacion,Save Me,0.307,0.731,163202,0.204,0.0109,0.0989,-11.314,0.0369,142.141,0.191,0,9,4
7DuvVy7JfFgXwWlVzyyPys,non-hit,Big Sean & Metro Boomin Featuring 21 Savage,Pull Up N Wreck,0.00806,0.49,227533,0.44,0.00103,0.186,-7.76,0.353,173.095,0.091,1,10,4
1WbeuiDYoCfCpvxisr1zRx,non-hit,Spectacular! Cast,Break My Heart,0.00081,0.584,190133,0.939,0.0,0.337,-3.081,0.0538,141.007,0.783,0,1,4
5SlHTXLWa0nvh8VtGgKlJB,non-hit,Madcon,Beggin',0.0226,0.731,216520,0.718,0.0,0.0518,-7.51,0.0672,129.053,0.428,0,4,4
57i3M29DWoo7RDk0Tf0LZG,non-hit,Matt And Kim,Daylight,0.102,0.57,171333,0.798,0.000128,0.178,-4.92,0.0323,103.303,0.671,1,9,4
0W9Xvd4Qx1aZPxEi94vgRY,non-hit,Shinedown,Sound Of Madness,4.93e-05,0.328,233987,0.939,0.0065,0.337,-1.654,0.0423,185.971,0.329,0,2,4
6eDApnV9Jdb1nYahOlbbUh,hit,Justin Bieber,One Time,0.0631,0.691,215867,0.853,7.13e-05,0.082,-2.528,0.0372,145.999,0.762,0,1,4
4ZC8hXXqu2hPcDLw9QTdtQ,hit,Uncle Kracker,Smile,0.203,0.541,201627,0.812,0.0,0.42,-3.764,0.0336,141.056,0.607,1,4,4
0IneDe6NkMtTOb5q2SPXfq,non-hit,Mario,Ooh Baby,0.00611,0.622,220400,0.593,2.17e-05,0.263,-6.779,0.0363,75.025,0.374,0,8,4
4vj4okOxlFrGPaXd5nytPl,non-hit,Natasha Bedingfield,Strip Me,0.222,0.568,209400,0.78,0.0,0.426,-5.365,0.0854,159.947,0.529,1,7,4
6CNlnlcnQ7DMFmloIRR1e3,non-hit,Lil Wayne Featuring John Legend,So Special,0.0118,0.404,232093,0.871,0.0,0.87,-4.606,0.133,145.414,0.192,0,5,4
1UqhkbzB1kuFwt2iy4h29Q,non-hit,Young The Giant,Cough Syrup,0.0343,0.534,249520,0.721,6.24e-06,0.115,-7.307,0.0417,128.978,0.225,0,11,3
46aIq2GKW7Vr6i4g2Vvycd,non-hit,Michel Telo,Ai Se Eu Te Pego,0.222,0.65,170493,0.947,0.0,0.979,-5.326,0.0717,96.035,0.694,1,11,4
