_id,class,artists,name,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,time_signature
5df4aa6cd3c89323b4aeabdb,non-hit,The White Buffalo & The Forest Rangers,Come Join The Murder,0.67,0.529,448093,0.445,0.032,0.106,-7.156,0.0275,124.166,0.179,1,5,4
5df4aa6cd3c89323b4aeabdc,non-hit,Cashmere Cat Featuring Ariana Grande,Adore,0.0826,0.334,216000,0.622,1.34e-05,0.106,-5.611,0.0632,139.546,0.209,0,5,4
5df4aa6cd3c89323b4aeabdd,non-hit,Nick Fradiani,Beautiful Life,0.073,0.578,211067,0.903,0.0,0.179,-3.886,0.0533,108.798,0.416,1,6,3
5df4aa6cd3c89323b4aeabde,non-hit,Hilary Duff,Sparks,0.0416,0.847,185920,0.882,0.000201,0.103,-4.536,0.0551,122.013,0.793,0,11,4
5df4aa6cd3c89323b4aeabdf,non-hit,The Weeknd Featuring Ed Sheeran,Dark Times,0.114,0.501,260640,0.403,1.1e-05,0.124,-9.607,0.0752,132.608,0.27,0,9,3
5df4aa6cd3c89323b4aeabe0,non-hit,Kelsea Ballerini,Dibs,0.231,0.638,183947,0.733,0.0,0.103,-4.7,0.052,87.999,0.651,1,4,4
5df4aa6cd3c89323b4aeabe1,non-hit,Ty Dolla $ign Featuring E-40,Saved,0.265,0.77,178507,0.69,0.0,0.128,-5.565,0.136,103.035,0.732,1,1,4
5df4aa6cd3c89323b4aeabe2,non-hit,Young Thug,Digits,0.0325,0.769,176387,0.632,0.0,0.116,-4.228,0.0537,131.932,0.294,0,10,4
5df4aa6cd3c89323b4aeabe3,non-hit,Chance The Rapper Featuring Ty Dolla $ign,Blessings,0.723,0.714,221940,0.343,5.48e-06,0.102,-7.641,0.38,72.348,0.372,1,10,4
5df4aa6cd3c89323b4aeabe4,non-hit,Marshmello,Alone,0.0241,0.631,273803,0.953,0.0155,0.108,-3.739,0.0343,141.99,0.422,1,2,4
5df4aa6cd3c89323b4aeabe5,non-hit,Meek Mill,Blue Notes,0.665,0.515,227809,0.431,0.0,0.147,-8.251,0.257,141.392,0.184,1,4,4
5df4aa6cd3c89323b4aeabe6,non-hit,Travis Scott,Beibs In The Trap,0.24,0.743,213863,0.571,0.0,0.291,-6.054,0.145,119.054,0.495,0,7,4
5df4aa6cd3c89323b4aeabe7,non-hit,Migos Featuring DJ Khaled,Culture,0.0876,0.907,276147,0.633,2.6e-06,0.106,-5.145,0.184,145.914,0.395,1,2,4
5df4aa6cd3c89323b4aeabe8,non-hit,Kodak Black Featuring Future,Conscience,0.047,0.666,219754,0.693,0.0,0.115,-3.638,0.199,159.972,0.132,1,1,4
5df4aa6cd3c89323b4aeabe9,non-hit,Chris Stapleton,Broken Halos,0.134,0.613,180907,0.564,1.65e-06,0.0585,-7.085,0.0251,78.388,0.538,1,8,4
5df4aa6cd3c89323b4aeabea,non-hit,Harry Styles,Sweet Creature,0.746,0.427,224867,0.262,0.0,0.068,-8.541,0.0276,104.085,0.228,1,7,4
5df4aa6cd3c89323b4aeabeb,non-hit,Justin Bieber,Bigger,0.166,0.78,197800,0.733,0.0,0.341,-2.851,0.112,104.086,0.895,0,0,4
5df4aa6cd3c89323b4aeabec,non-hit,Lady Gaga,Speechless,0.436,0.386,270827,0.697,0.0,0.337,-4.182,0.0383,145.091,0.407,1,0,4
5df4aa6cd3c89323b4aeabed,non-hit,Dev Featuring The Cataracs,Bass Down Low,0.0778,0.798,210600,0.627,0.0,0.0472,-8.086,0.0602,113.029,0.84,1,0,4
5df4aa6cd3c89323b4aeabee,non-hit,James Blunt,Stay The Night,0.0159,0.528,216333,0.886,0.0,0.0758,-6.249,0.0329,96.001,0.8,0,11,4
5df4aa6cd3c89323b4aeabef,non-hit,Christina Perri,Arms,0.11,0.463,261213,0.755,4.89e-06,0.103,-7.244,0.0634,145.319,0.252,1,4,4
5df4aa6cd3c89323b4aeabf0,non-hit,"Bridgit Mendler, Adam Hicks, Naomi Scott & Hayley Kiyoko",Determinate,0.00361,0.562,198107,0.768,0.0,0.0742,-5.006,0.0488,139.968,0.218,0,1,4
5df4aa6cd3c89323b4aeabf1,non-hit,Selena Gomez & The Scene,Bang Bang Bang,0.234,0.77,195160,0.766,4.13e-06,0.0921,-2.949,0.0358,114.022,0.834,1,0,4
5df4aa6cd3c89323b4aeabf2,non-hit,Iyaz Featuring Travie McCoy,Pretty Girls,0.0386,0.647,223507,0.749,0.0,0.298,-5.019,0.0478,76.84,0.659,1,8,4
5df4aa6cd3c89323b4aeabf3,non-hit,Avril Lavigne,Smile,0.00237,0.634,209520,0.848,0.0,0.0681,-3.843,0.047,105.055,0.647,0,1,4
5df4aa6cd3c89323b4aeabf4,non-hit,Lil Wayne,President Carter,0.689,0.676,255373,0.618,0.00821,0.127,-7.495,0.196,79.799,0.466,0,2,4
5df4aa6cd3c89323b4aeabf5,non-hit,Romeo Santos Featuring Usher,Promise,0.403,0.764,252253,0.739,0.0,0.0821,-6.422,0.0574,132.995,0.77,1,1,4
5df4aa6cd3c89323b4aeabf6,non-hit,Shinedown,Bully,9.03e-05,0.519,242747,0.969,0.0,0.111,-2.34,0.0662,77.011,0.48,0,6,4
5df4aa6cd3c89323b4aeabf7,non-hit,Jerrod Niemann,Shinin' On Me,0.318,0.651,194573,0.773,0.0,0.27,-6.97,0.0366,83.995,0.69,1,7,4
5df4aa6cd3c89323b4aeabf8,non-hit,Scotty McCreery,See You Tonight,0.217,0.497,226320,0.816,0.0,0.171,-6.489,0.0563,169.966,0.512,1,9,4
5df4aa6cd3c89323b4aeabf9,non-hit,K. Michelle,Can't Raise A Man,0.0233,0.623,208040,0.677,0.0,0.0724,-5.215,0.0639,151.804,0.182,1,5,4
5df4aa6cd3c89323b4aeabfa,non-hit,Wisin Featuring Jennifer Lopez & Ricky Martin,Adrenalina,0.0856,0.685,235547,0.944,0.0,0.0927,-2.793,0.145,124.987,0.757,1,5,4
5df4aa6cd3c89323b4aeabfb,non-hit,The Band Perry,Chainsaw,0.189,0.62,227840,0.737,0.0,0.0562,-4.296,0.0248,83.991,0.631,1,2,4
5df4aa6cd3c89323b4aeabfc,non-hit,Busta Rhymes Featuring Eminem,Calm Down,0.0287,0.513,355667,0.827,0.0,0.181,-3.958,0.309,115.029,0.378,0,1,5
5df4aa6cd3c89323b4aeabfd,hit,Meghan Trainor,Dear Future Husband,0.375,0.655,184227,0.782,0.0,0.317,-4.789,0.185,79.427,0.832,1,1,4
5df4aa6cd3c89323b4aeabfe,non-hit,Shawn Mendes,A Little Too Much,0.473,0.553,187027,0.507,0.0,0.108,-6.24,0.0304,83.093,0.57,1,11,4
5df4aa6cd3c89323b4aeabff,non-hit,Sawyer Fredericks,A Thousand Years,0.297,0.433,169837,0.406,0.0,0.0841,-6.264,0.0279,147.96,0.39,1,5,3
5df4aa6cd3c89323b4aeac00,non-hit,Rachel Platten,Stand By You,0.146,0.506,219000,0.897,0.000451,0.0868,-4.632,0.26,188.03,0.525,1,9,4
5df4aa6cd3c89323b4aeac01,non-hit,One Direction,A.M.,0.227,0.586,209040,0.527,0.0,0.0963,-4.905,0.0309,141.839,0.506,1,3,4
5df4aa6cd3c89323b4aeac02,non-hit,G-Eazy,Random,0.0036,0.607,180333,0.783,0.0,0.216,-6.891,0.139,87.026,0.182,1,9,4
5df4aa6cd3c89323b4aeac03,non-hit,Brad Paisley,Country Nation,0.0389,0.387,225413,0.861,0.00047,0.1,-5.529,0.0413,177.94,0.482,1,4,4
5df4aa6cd3c89323b4aeac04,non-hit,Ben Rector,Brand New,0.0026,0.555,243933,0.933,0.0,0.122,-5.04,0.113,144.874,0.421,1,9,4
5df4aa6cd3c89323b4aeac05,non-hit,Frenship & Emily Warren,Capsize,0.0398,0.683,237707,0.708,0.155,0.686,-6.244,0.0305,92.991,0.355,0,5,4
5df4aa6cd3c89323b4aeac06,non-hit,Calum Scott,Dancing On My Own,0.839,0.682,260285,0.173,3.26e-05,0.0983,-8.749,0.0314,112.663,0.236,1,1,4
5df4aa6cd3c89323b4aeac07,non-hit,Lee Brice,Boy,0.644,0.498,198973,0.408,0.0,0.0993,-7.946,0.0331,78.942,0.383,1,6,4
5df4aa6cd3c89323b4aeac08,non-hit,XXXTentacion,Save Me,0.307,0.731,163202,0.204,0.0109,0.0989,-11.314,0.0369,142.141,0.191,0,9,4
5df4aa6cd3c89323b4aeac09,non-hit,Big Sean & Metro Boomin Featuring 21 Savage,Pull Up N Wreck,0.00806,0.49,227533,0.44,0.00103,0.186,-7.76,0.353,173.095,0.091,1,10,4
5df4aa6cd3c89323b4aeac0a,non-hit,Spectacular! Cast,Break My Heart,0.00081,0.584,190133,0.939,0.0,0.337,-3.081,0.0538,141.007,0.783,0,1,4
5df4aa6cd3c89323b4aeac0b,non-hit,Madcon,Beggin',0.0226,0.731,216520,0.718,0.0,0.0518,-7.51,0.0672,129.053,0.428,0,4,4
5df4aa6cd3c89323b4aeac0c,non-hit,Matt And Kim,Daylight,0.102,0.57,171333,0.798,0.000128,0.178,-4.92,0.0323,103.303,0.671,1,9,4
5df4aa6cd3c89323b4aeac0d,non-hit,Shinedown,Sound Of Madness,4.93e-05,0.328,233987,0.939,0.0065,0.337,-1.654,0.0423,185.971,0.329,0,2,4
5df4aa6cd3c89323b4aeac0e,hit,Justin Bieber,One Time,0.0631,0.691,215867,0.853,7.13e-05,0.082,-2.528,0.0372,145.999,0.762,0,1,4
5df4aa6cd3c89323b4aeac0f,hit,Uncle Kracker,Smile,0.203,0.541,201627,0.812,0.0,0.42,-3.764,0.0336,141.056,0.607,1,4,4
5df4aa6cd3c89323b4aeac10,non-hit,Mario,Ooh Baby,0.00611,0.622,220400,0.593,2.17e-05,0.263,-6.779,0.0363,75.025,0.374,0,8,4
5df4aa6cd3c89323b4aeac11,non-hit,Natasha Bedingfield,Strip Me,0.222,0.568,209400,0.78,0.0,0.426,-5.365,0.0854,159.947,0.529,1,7,4
5df4aa6cd3c89323b4aeac12,non-hit,Lil Wayne Featuring John Legend,So Special,0.0118,0.404,232093,0.871,0.0,0.87,-4.606,0.133,145.414,0.192,0,5,4
5df4aa6cd3c89323b4aeac13,non-hit,Young The Giant,Cough Syrup,0.0343,0.534,249520,0.721,6.24e-06,0.115,-7.307,0.0417,128.978,0.225,0,11,3
5df4aa6cd3c89323b4aeac14,non-hit,Michel Telo,Ai Se Eu Te Pego,0.222,0.65,170493,0.947,0.0,0.979,-5.326,0.0717,96.035,0.694,1,11,4
5df4aa6cd3c89323b4aeac15,non-hit,Justin Bieber Featuring Drake,Right Here,0.0233,0.639,204187,0.57,0.0,0.329,-4.966,0.042,92.073,0.728,1,1,4
5df4aa6cd3c89323b4aeac16,non-hit,Grace Potter & The Nocturnals,Stars,0.181,0.432,215933,0.496,0.000783,0.0739,-6.918,0.0274,140.262,0.17,1,0,4
5df4aa6cd3c89323b4aeac17,non-hit,Cassadee Pope,Are You Happy Now?,0.00201,0.445,230747,0.877,1.93e-05,0.135,-4.792,0.0461,179.981,0.551,1,1,4
5df4aa6cd3c89323b4aeac18,non-hit,Bastille,Bad Blood,0.0157,0.663,212613,0.777,0.00829,0.0755,-5.496,0.0375,143.003,0.94,0,5,4
5df4aa6cd3c89323b4aeac19,non-hit,French Montana Featuring Jeremih,Bad B*tch,0.183,0.706,244387,0.621,0.0,0.684,-7.793,0.134,99.961,0.524,0,4,4
5df4aa6cd3c89323b4aeac1a,non-hit,LunchMoney Lewis,Bills,0.274,0.699,204600,0.747,0.0,0.486,-3.453,0.0964,126.001,0.683,1,5,4
5df4aa6cd3c89323b4aeac1b,non-hit,Future,Blow A Bag,0.218,0.793,194240,0.607,4.95e-06,0.348,-6.488,0.082,140.992,0.15,0,4,4
5df4aa6cd3c89323b4aeac1c,non-hit,Major Lazer Featuring Ellie Goulding & Tarrus Riley,Powerful,0.126,0.597,206920,0.785,0.0,0.15,-3.962,0.044,97.447,0.724,1,2,3
5df4aa6cd3c89323b4aeac1d,non-hit,Zac Brown Band,Beautiful Drug,0.0539,0.618,191600,0.852,2.7e-06,0.124,-5.243,0.0813,125.944,0.339,0,8,4
5df4aa6cd3c89323b4aeac1e,non-hit,Kehlani,CRZY,0.226,0.827,191720,0.702,5.04e-05,0.158,-7.264,0.267,130.02,0.694,1,6,4
5df4aa6cd3c89323b4aeac1f,non-hit,Maren Morris,80s Mercedes,0.0665,0.485,211767,0.834,0.0,0.28,-5.413,0.0715,90.933,0.659,1,9,4
5df4aa6cd3c89323b4aeac20,non-hit,6LACK,Prblms,0.0307,0.417,246773,0.58,1.45e-06,0.179,-4.574,0.207,68.58,0.139,1,9,5
5df4aa6cd3c89323b4aeac21,non-hit,"Sofia Carson, Cameron Boyce, Booboo Stewart & Mitchell Hope",Chillin' Like A Villain,0.0318,0.697,193792,0.775,0.0,0.232,-6.664,0.0829,113.886,0.827,1,8,4
5df4aa6cd3c89323b4aeac22,non-hit,XXXTentacion,Carry On,0.768,0.735,129720,0.197,0.000276,0.296,-13.378,0.537,147.899,0.383,0,3,4
5df4aa6cd3c89323b4aeac23,non-hit,Gucci Mane Featuring Slim Jxmmi & Young Dolph,Stunting Ain't Nuthin,0.177,0.86,316053,0.71,0.0,0.0865,-5.705,0.285,122.993,0.764,1,7,4
5df4aa6cd3c89323b4aeac24,non-hit,P!nk,Beautiful Trauma,0.0868,0.412,250053,0.619,2.55e-06,0.4,-6.39,0.0725,95.977,0.234,1,7,4
5df4aa6cd3c89323b4aeac25,non-hit,Romeo Santos Featuring Nicky Jam & Daddy Yankee,Bella y Sensual,0.228,0.635,204701,0.713,0.0,0.0506,-6.909,0.0937,179.864,0.749,1,11,4
5df4aa6cd3c89323b4aeac26,non-hit,Natasha Bedingfield,Soulmate,0.351,0.453,213907,0.602,0.0,0.117,-5.56,0.038,169.753,0.349,0,3,4
5df4aa6cd3c89323b4aeac27,non-hit,Jaheim,Ain't Leavin Without You,0.151,0.741,200613,0.754,0.0,0.265,-5.899,0.247,98.929,0.819,0,10,4
5df4aa6cd3c89323b4aeac28,non-hit,Taio Cruz Featuring Ke$ha,Dirty Picture,0.021,0.719,219520,0.687,0.0,0.109,-5.923,0.0643,119.92,0.544,1,1,4
5df4aa6cd3c89323b4aeac29,non-hit,Plain White T's,Rhythm of Love,0.363,0.531,200200,0.549,0.0,0.118,-7.895,0.0378,171.781,0.681,1,8,4
5df4aa6cd3c89323b4aeac2a,non-hit,Soundgarden,Black Rain,0.00129,0.2,325813,0.882,0.607,0.204,-7.177,0.072,171.02,0.275,1,7,4
5df4aa6cd3c89323b4aeac2b,hit,Jake Owen,Barefoot Blue Jean Night,0.208,0.6,167427,0.808,0.0,0.196,-4.679,0.0403,172.016,0.809,1,4,4
5df4aa6cd3c89323b4aeac2c,hit,Adele,Rumour Has It,0.637,0.618,221427,0.753,0.0,0.0905,-5.05,0.0451,120.041,0.557,0,7,4
5df4aa6cd3c89323b4aeac2d,non-hit,Ronnie Dunn,Cost Of Livin',0.895,0.662,250480,0.29,0.0,0.0959,-7.896,0.0349,148.393,0.283,1,4,4
5df4aa6cd3c89323b4aeac2e,non-hit,Lee Brice,A Woman Like You,0.245,0.592,209787,0.584,0.0,0.0862,-7.422,0.0305,160.048,0.371,1,7,4
5df4aa6cd3c89323b4aeac2f,hit,Calvin Harris Featuring Florence Welch,Sweet Nothing,0.197,0.573,212560,0.929,0.000112,0.0567,-3.942,0.109,127.934,0.582,0,8,4
5df4aa6cd3c89323b4aeac30,non-hit,Nicholas David,Somewhere Over The Rainbow,0.0746,0.291,210853,0.695,1.25e-05,0.158,-4.977,0.0468,141.696,0.178,1,0,4
5df4aa6cd3c89323b4aeac31,non-hit,The Barden Bellas,Bellas Finals: Price Tag / Don't You (Forget About Me)...,0.574,0.486,216413,0.694,0.0,0.125,-5.8,0.141,109.41,0.248,1,0,4
5df4aa6cd3c89323b4aeac32,non-hit,Joe Budden Featuring Lil Wayne & Tank,She Don't Put It Down,0.000369,0.484,257416,0.756,0.0,0.115,-6.948,0.16,102.825,0.39,0,11,5
5df4aa6cd3c89323b4aeac33,non-hit,Craig Campbell,Outta My Head,0.0571,0.681,212960,0.747,2.12e-06,0.171,-5.731,0.0329,106.977,0.282,0,6,4
5df4aa6cd3c89323b4aeac34,non-hit,Fall Out Boy,Alone Together,0.0013,0.552,203413,0.915,3.74e-05,0.206,-3.713,0.0559,90.013,0.606,1,4,4
5df4aa6cd3c89323b4aeac35,non-hit,Tamar Braxton,All The Way Home,0.0807,0.652,262227,0.663,2.59e-06,0.0805,-5.318,0.0378,107.99,0.254,0,2,4
5df4aa6cd3c89323b4aeac36,non-hit,J. Cole Featuring Amber Coffman & The Cults,She Knows,0.0192,0.766,296520,0.739,0.0794,0.229,-10.364,0.0805,118.005,0.185,1,1,4
5df4aa6cd3c89323b4aeac37,non-hit,The 1975,Chocolate,0.00391,0.591,224640,0.94,0.0,0.383,-4.341,0.0522,100.043,0.676,1,11,4
5df4aa6cd3c89323b4aeac38,non-hit,Eric Church,Cold One,0.0758,0.591,205227,0.888,0.00403,0.535,-5.807,0.0601,147.943,0.771,1,6,4
5df4aa6cd3c89323b4aeac39,non-hit,"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",Delirious (Boneless),0.0195,0.706,223413,0.912,0.0,0.232,-4.44,0.0565,128.004,0.925,0,8,4
5df4aa6cd3c89323b4aeac3a,non-hit,Bobby Shmurda,Bobby Bitch,0.0136,0.921,160383,0.525,0.0,0.313,-8.186,0.413,130.747,0.794,1,11,4
5df4aa6cd3c89323b4aeac3b,non-hit,Echosmith,Bright,0.637,0.646,220627,0.431,6.99e-06,0.113,-8.517,0.0262,90.034,0.292,1,6,4
5df4aa6cd3c89323b4aeac3c,non-hit,Thomas Rhett,Crash And Burn,0.0873,0.69,190733,0.781,2.28e-06,0.164,-5.101,0.0305,130.02,0.841,0,5,4
5df4aa6cd3c89323b4aeac3d,non-hit,Meek Mill Featuring Nicki Minaj,Bad For You,0.378,0.68,203573,0.571,0.0,0.103,-7.054,0.222,145.021,0.0911,1,8,4
5df4aa6cd3c89323b4aeac3e,non-hit,Parmalee,Already Callin' You Mine,0.0504,0.59,184387,0.887,0.0,0.132,-2.634,0.0353,120.061,0.679,1,1,4
5df4aa6cd3c89323b4aeac3f,non-hit,One Direction,Temporary Fix,9.17e-05,0.556,175013,0.902,0.0,0.0888,-5.143,0.0449,145.914,0.96,1,4,4
5df4aa6cd3c89323b4aeac40,non-hit,Zendaya Featuring Chris Brown,Something New,0.107,0.47,212907,0.77,0.0,0.0753,-4.742,0.196,204.112,0.306,1,0,4
5df4aa6cd3c89323b4aeac41,non-hit,Frank Ocean,Solo,0.849,0.444,257380,0.287,2.82e-06,0.161,-10.631,0.0375,124.027,0.246,0,5,4
5df4aa6cd3c89323b4aeac42,non-hit,Shakira Featuring Maluma,Chantaje,0.187,0.852,195840,0.773,3.05e-05,0.159,-2.921,0.0776,102.034,0.907,0,8,4
5df4aa6cd3c89323b4aeac43,non-hit,Ed Sheeran,Barcelona,0.448,0.747,191147,0.76,0.0,0.153,-4.294,0.187,99.975,0.682,1,1,4
5df4aa6cd3c89323b4aeac44,non-hit,Migos Featuring Gucci Mane,CC,0.231,0.85,259340,0.731,0.0,0.0886,-6.705,0.193,134.009,0.822,0,9,4
5df4aa6cd3c89323b4aeac45,non-hit,High Valley,She's With Me,0.0188,0.601,173693,0.941,0.0,0.526,-3.622,0.0852,111.041,0.702,1,11,4
5df4aa6cd3c89323b4aeac46,non-hit,Chris Brown,Tempo,0.192,0.769,218744,0.482,0.0,0.0903,-7.205,0.0502,120.959,0.487,1,10,4
5df4aa6cd3c89323b4aeac47,non-hit,2 Chainz Featuring YG & Offset,Proud,0.758,0.791,234667,0.813,0.0,0.143,-4.244,0.376,173.937,0.907,0,10,4
5df4aa6cd3c89323b4aeac48,non-hit,Nas Featuring Kanye West,Cop Shot The Kid,0.0264,0.442,167908,0.71,0.0,0.618,-5.142,0.684,205.116,0.508,1,7,4
5df4aa6cd3c89323b4aeac49,non-hit,Maren Morris,Rich,0.0445,0.565,208893,0.855,0.0,0.32,-4.189,0.0557,74.98,0.852,1,5,4
5df4aa6cd3c89323b4aeac4a,non-hit,Bobby V Featuring Yung Joc,Beep,0.104,0.696,250973,0.573,0.0,0.135,-8.531,0.0919,79.013,0.368,1,0,4
5df4aa6cd3c89323b4aeac4b,non-hit,Toby Keith,Cryin' For Me (Wayman's Song),0.362,0.51,285507,0.398,0.00139,0.112,-7.685,0.0284,156.08,0.261,0,8,4
5df4aa6cd3c89323b4aeac4c,hit,Lady Antebellum,American Honey,0.508,0.588,224867,0.684,0.0,0.141,-5.154,0.0288,85.997,0.121,1,1,4
5df4aa6cd3c89323b4aeac4d,non-hit,V V Brown,Shark In The Water,0.0279,0.554,184293,0.805,0.0,0.359,-3.128,0.0597,98.981,0.697,1,4,4
5df4aa6cd3c89323b4aeac4e,non-hit,Shinedown,The Crow & The Butterfly,0.0013,0.319,253600,0.781,0.0,0.0944,-3.496,0.0329,149.002,0.238,1,5,3
5df4aa6cd3c89323b4aeac4f,hit,Ke$ha,Blow,0.00334,0.753,219973,0.729,5.66e-05,0.073,-3.862,0.0392,120.013,0.812,0,11,4
5df4aa6cd3c89323b4aeac50,non-hit,Rej3ctz,Cat Daddy,0.0121,0.872,200803,0.719,1.01e-06,0.246,-8.663,0.235,101.967,0.32,1,2,4
5df4aa6cd3c89323b4aeac51,non-hit,Jill Scott Featuring Anthony Hamilton,So In Love,0.363,0.709,275400,0.704,0.0,0.344,-6.021,0.0486,102.003,0.451,1,8,4
5df4aa6cd3c89323b4aeac52,non-hit,Don Omar,Taboo,0.0449,0.43,292160,0.886,0.0,0.0879,-5.811,0.0828,187.38,0.808,1,0,3
5df4aa6cd3c89323b4aeac53,non-hit,Kenny Chesney,Reality,0.00296,0.315,210640,0.925,0.0642,0.114,-4.507,0.117,185.305,0.415,1,0,4
5df4aa6cd3c89323b4aeac54,non-hit,Waka Flocka Flame Featuring Drake,Round Of Applause,0.343,0.712,266000,0.758,0.0,0.141,-4.835,0.26,140.02,0.903,1,9,4
5df4aa6cd3c89323b4aeac55,non-hit,Foster The People,Don't Stop (Color On The Walls),0.00183,0.611,174920,0.948,0.0995,0.0969,-3.751,0.0753,133.004,0.79,0,1,4
5df4aa6cd3c89323b4aeac57,non-hit,Trey Songz,Sex Ain't Better Than Love,0.152,0.505,263933,0.794,0.0,0.186,-3.682,0.0604,121.303,0.422,0,0,4
5df4aa6cd3c89323b4aeac58,non-hit,Kelly Clarkson Featuring Vince Gill,Don't Rush,0.0264,0.406,242013,0.665,0.0,0.0826,-6.02,0.0298,201.7,0.522,1,1,4
5df4aa6cd3c89323b4aeac59,non-hit,Amanda Brown,Stars,0.15,0.395,206293,0.725,1.43e-06,0.143,-2.452,0.0308,140.027,0.203,1,0,4
5df4aa6cd3c89323b4aeac5a,non-hit,Ludacris Featuring Kelly Rowland,Representin',0.107,0.684,245093,0.738,0.0,0.179,-4.771,0.0479,135.937,0.389,0,9,4
5df4aa6cd3c89323b4aeac5b,hit,Macklemore & Ryan Lewis Featuring Ray Dalton,Can't Hold Us,0.0291,0.641,258343,0.922,0.0,0.0862,-4.457,0.0786,146.078,0.847,1,2,4
5df4aa6cd3c89323b4aeac5c,non-hit,Brad Paisley,Beat This Summer,0.313,0.563,281453,0.722,0.0,0.393,-5.252,0.0407,150.039,0.801,1,6,4
5df4aa6cd3c89323b4aeac5d,non-hit,Fabolous Featuring Chris Brown,Ready,0.37,0.585,239947,0.62,0.0,0.123,-8.429,0.193,150.006,0.301,0,7,4
5df4aa6cd3c89323b4aeac5e,non-hit,Arianna Featuring Pitbull,Sexy People (The Fiat Song),0.015,0.708,208667,0.79,3.22e-05,0.272,-4.49,0.0544,131.075,0.657,0,9,4
5df4aa6cd3c89323b4aeac5f,non-hit,"Major Lazer Featuring Bruno Mars, Tyga & Mystic",Bubble Butt,0.0115,0.765,227813,0.771,0.00237,0.606,-6.99,0.347,194.072,0.394,1,7,4
5df4aa6cd3c89323b4aeac60,non-hit,Train Featuring Ashley Monroe,Bruises,0.0131,0.63,231787,0.791,6.83e-06,0.232,-4.497,0.0279,102.963,0.491,1,2,4
5df4aa6cd3c89323b4aeac61,hit,John Legend,All Of Me,0.922,0.422,269560,0.264,0.0,0.132,-7.064,0.0322,119.93,0.331,1,8,4
5df4aa6cd3c89323b4aeac62,non-hit,Charlie Worsham,Could It Be,0.0607,0.641,204880,0.745,5.88e-06,0.104,-6.496,0.0324,90.501,0.719,1,4,4
5df4aa6cd3c89323b4aeac63,non-hit,Miranda Lambert,All Kinds Of Kinds,0.12,0.392,266947,0.741,1.34e-06,0.132,-4.01,0.0325,157.166,0.461,1,0,3
5df4aa6cd3c89323b4aeac64,non-hit,TeeFLii Featuring 2 Chainz,24 Hours,0.0392,0.833,215987,0.638,4.83e-06,0.173,-9.119,0.0441,100.01,0.399,1,1,4
5df4aa6cd3c89323b4aeac65,non-hit,Drake,6 Man,0.217,0.812,167653,0.535,0.0,0.114,-9.306,0.449,78.974,0.321,1,4,4
5df4aa6cd3c89323b4aeac66,non-hit,PSY Featuring CL,Daddy,0.0788,0.762,230635,0.87,0.0,0.137,-3.287,0.128,132.049,0.753,0,6,4
5df4aa6cd3c89323b4aeac67,non-hit,Rick Ross Featuring Chris Brown,Sorry,0.139,0.616,330507,0.641,0.0,0.0958,-7.275,0.0938,82.73,0.68,0,8,4
5df4aa6cd3c89323b4aeac68,non-hit,Curren$Y Featuring August Alsina & Lil Wayne,Bottom Of The Bottle,0.0161,0.739,238339,0.539,0.0,0.235,-9.735,0.337,85.082,0.835,1,6,4
5df4aa6cd3c89323b4aeac69,non-hit,PARTYNEXTDOOR Featuring Drake,Come And See Me,0.0511,0.717,235477,0.347,2.43e-06,0.087,-10.265,0.0636,84.987,0.0589,0,11,4
5df4aa6cd3c89323b4aeac6a,non-hit,Rihanna,Sex With Me,0.294,0.58,206400,0.532,0.0,0.0948,-5.668,0.0424,112.049,0.39,0,1,4
5df4aa6cd3c89323b4aeac6b,non-hit,Meek Mill,Blessed Up,0.0609,0.647,201255,0.59,0.0,0.381,-9.931,0.247,92.275,0.415,1,6,4
5df4aa6cd3c89323b4aeac6c,non-hit,Demi Lovato,Tell Me You Love Me,0.0273,0.538,236987,0.6,0.0,0.147,-5.463,0.0489,81.888,0.26,1,6,4
5df4aa6cd3c89323b4aeac6d,hit,Miguel Featuring Travis Scott,Sky Walker,0.173,0.674,259333,0.506,0.0,0.0866,-10.532,0.0434,145.965,0.183,1,6,4
5df4aa6cd3c89323b4aeac6e,non-hit,Logic,BoomTrap Protocol,0.0549,0.747,221360,0.532,2.78e-06,0.121,-5.474,0.0394,77.032,0.347,0,10,4
5df4aa6cd3c89323b4aeac6f,non-hit,Clean Bandit Featuring Demi Lovato,Solo,0.0441,0.737,222653,0.636,6.66e-05,0.35,-4.546,0.0437,105.005,0.565,0,11,4
5df4aa6cd3c89323b4aeac70,non-hit,Lil Baby,Deep End,0.257,0.658,174662,0.535,0.0,0.0981,-8.197,0.515,150.055,0.395,1,11,4
5df4aa6cd3c89323b4aeac71,non-hit,Camila Cabello,Consequences,0.889,0.455,178467,0.292,0.0,0.106,-6.792,0.0563,84.339,0.43,1,0,5
5df4aa6cd3c89323b4aeac72,non-hit,Alice Merton,No Roots,0.264,0.863,235813,0.657,0.00619,0.0713,-7.295,0.105,115.958,0.829,1,7,4
5df4aa6cd3c89323b4aeac73,non-hit,The Killers,Human,0.00132,0.557,245373,0.8,0.0012,0.0906,-8.477,0.0601,135.47,0.582,1,10,4
